date, pm25, pm10, o3, no2
2017-07-16,75,45,48,23
2017-07-17,79,43,40,32
2017-07-18,66,43,34,34
2017-07-19,82,44,38,30
2017-07-20,88,41,38,26
2017-07-21,70,36,45,32
2017-07-22,75,42,52,29
2017-07-23,82,38,42,32
2017-07-24,82,38,34,33
2017-07-25,78,37,35,34
2017-07-26,79,24,39,27
2017-07-27,49,45,50,31
2017-07-28,91,4,60,31
2017-07-29,21,20,58,29
2017-07-30,23, ,51,23
2017-08-13,56,26,47,21
2017-08-14,49,25,41,25
2017-08-15,48,54,46,35
2017-08-16,94,34,27,21
2017-08-17,64,33,33,24
2017-08-18,47,92,43,29
2017-08-19,103,37,40,24
2017-08-20,64,30,33,14
2017-08-21,64,32,20,20
2017-08-22,46,25,29, 
2017-08-23,39,28,32,22
2017-08-24,49,24,34, 
2017-08-25,42,39,22, 
2017-08-26,67,40,34,33
2017-08-27,79,36,44,23
2017-08-28,77,32,29,30
2017-08-29,72,16,16,24
2017-08-30,39,25,19,29
2017-08-31,58,40,28,33
2017-09-01,78,27,23,30
2017-09-02,52,25,20,22
2017-09-03,41,16,25,17
2017-09-04,33,23,22,28
2017-09-05,51,25,20,29
2017-09-06,54, , , 
2017-09-11,23,30,37,24
2017-09-12,52,46,52,37
2017-09-13,77,50,54,34
2017-09-14,74,49,64,38
2017-09-15,81,46,47,32
2017-09-16,69,53,78,28
2017-09-17,102,22,38,14
2017-09-18,51,30,24,25
2017-09-19,52,31,24,21
2017-09-20,55,48,40,24
2017-09-21,87,34,41,27
2017-09-22,67,27,33,22
2017-09-23,42,27,30,20
2017-09-24,47,21,22,17
2017-09-25,44,30,27,28
2017-09-26,69,47,44,28
2017-09-27,97,29,28,31
2017-09-28,67,20,19,19
2017-09-29,39,20,15,23
2017-09-30,36,17,10,20
2017-10-01,35,15,21,19
2017-04-02,84, , , 
2017-04-05,72,71,49,41
2017-04-06,125,59,69,37
2017-04-07,98,56,63,40
2017-04-08,103,57,46,39
2017-04-09,95,49,64,29
2017-04-10,88,56,66,32
2017-04-11,98,58,50,32
2017-04-12,92,41,44,26
2017-04-13,67,44,46,24
2017-04-14,68,38,52,20
2017-04-15,74,42,50,22
2017-04-16,77,35,44,20
2017-04-17,70,37,48,31
2017-04-18,77,40,47,27
2017-04-19,79,42,47,36
2017-04-20,85,43,53,32
2017-04-21,81,44,48,32
2017-04-22,80,43,54,31
2017-04-23,74,38,54,23
2017-04-24,77,52,64,41
2017-04-25,96,58,49,38
2017-04-26,107,47,69,29
2017-04-27,72,66,62,46
2017-04-28,112,50,31,35
2017-04-29,92,56,26,27
2017-04-30,92,46,51,29
2017-05-01,85,68,59,31
2017-05-02,111,60,8,46
2017-05-03,107,59,25,33
2017-05-04,96,60,42,33
2017-05-05,115,50,57,38
2017-05-06,112,49,82,35
2017-05-07,96,51,69,31
2017-05-08,95,51,54,31
2017-05-09,110,54,76,35
2017-05-10,116,57,62,36
2017-05-11,119,52,64,34
2017-05-12,95,45,77,35
2017-05-13,95,40,57,30
2017-05-14,82,47,53,26
2017-05-15,103,57,81,37
2017-05-16,113,59,84,35
2017-05-17,111,62,103,38
2017-05-18,123,65,93,34
2017-05-19,115,58,91,30
2017-05-20,97,57,94,31
2017-05-21,99,54,68,23
2017-05-22,110,65,93,34
2017-05-23,121,60,116,34
2017-05-24,114,58,82,33
2017-05-25,113,42,74,37
2017-05-26,83,47,67,39
2017-05-27,86,47,83,31
2017-05-28,75,39,76,21
2017-05-29,79,37,50,22
2017-05-30,71,23,38,18
2017-05-31,33,25,28,22
2017-06-01,44,30,26,22
2017-06-02,55,32,36,20
2017-06-03,59,35,54,21
2017-06-04,67,38,81,21
2017-06-05,74,43,73,29
2017-06-06,84,49,61,34
2017-06-07,90,47,75,31
2017-06-08,89,32,59,28
2017-06-09,71,45,59,30
2017-06-10,83,49,73,35
2017-06-11,99,36,80,20
2017-06-12,81,45,38,20
2017-06-13,70,42,58,26
2017-06-14,82,19,20,24
2017-06-15,43,25,46,24
2017-06-16,47,36,57,26
2017-06-17,67,40,57,27
2017-06-18,69,37,65,24
2017-06-19,65,28,39,17
2017-06-20,39,32,33,18
2017-06-21,47,33,46,21
2017-06-22,51,52,64,34
2017-06-23,83,49,52,31
2017-06-24,69,41,38,24
2017-06-25,67,24,33,18
2017-06-26,53,19,24,23
2017-06-27,48,37,38,32
2017-06-28,86,27,42,27
2017-06-29,67,37,26,41
2017-06-30,89,3,29,29
2017-07-01,13,27,34,24
2017-01-03,96,59,31,53
2017-01-04,94,60,33,48
2017-01-05,96,71,40,61
2017-01-06,122,77,70,61
2017-01-07,128,69,53,43
2017-01-08,116,65,23,41
2017-01-09,133,67,30,37
2017-01-10,127,51,35,38
2017-01-11,88,64,50,52
2017-01-12,109,63,54,49
2017-01-13,100,70,22,43
2017-01-14,95,59,50,37
2017-01-15,102,55,58,34
2017-01-16,96,66,2,54
2017-01-17,106, , , 
2017-01-24,108,66,45,35
2017-01-25,89,57,43,45
2017-01-26,83,72,64,52
2017-01-27,119,68,52,50
2017-01-28,101,69,55,40
2017-01-29,101,62,48,30
2017-01-30,115,61,64,37
2017-01-31,112,73,62,51
2017-02-01,126,68,25,46
2017-02-02,124,64,50,38
2017-02-03,99,63,48,37
2017-02-04,92,56,46,28
2017-02-05,101,48,53,24
2017-02-06,90,42,47,33
2017-02-07,86,67,32,47
2017-02-08,102,60,51,46
2017-02-09,88,57,28,27
2017-02-10,56,61,63,47
2017-02-11,110,63,67,45
2017-02-12,100,59,62,42
2017-02-13,100,61,59,39
2017-02-14,104,53,45,38
2017-02-15,92,54,33,32
2017-02-16,70,56,30,15
2017-02-17,62,35,27,19
2017-02-18,54,48,42,28
2017-02-19,70,37,35,26
2017-02-20,59,27,31,18
2017-02-21,40,53,64,33
2017-02-22,93,49,65,39
2017-02-23,88,65,41,37
2017-02-24,102,52,56,37
2017-02-25,86,65,69,40
2017-02-26,110,57,42,30
2017-02-27,92,61,65,44
2017-02-28,99,65,69,43
2017-03-01,113,73,45,42
2017-03-02,121,60,42,23
2017-03-03,111,42,20,20
2017-03-04,102, ,40,26
2017-03-07,85,51,42,32
2017-03-08,71,49,45,31
2017-03-09,91,40,45,34
2017-03-10,79,54,47,40
2017-03-11,100,38,48,35
2017-03-12,77, ,34,26
2017-03-31,70,55,40,38
2017-04-01,91,46,19,37
2016-10-29,55,23,35, 
2016-10-30,42,32,33, 
2016-10-31,65,32,21, 
2016-11-01,59, , , 
2016-11-04,37,22,16,21
2016-11-05,35,16,6,20
2016-11-06,33,25,45,23
2016-11-07,52,39,37,31
2016-11-08,70,48,30,30
2016-11-09,94,31,14,29
2016-11-10,75,38,7,36
2016-11-11,87,55,8,34
2016-11-12,112,31,25,31
2016-11-13,63,43,38,29
2016-11-14,96,53,26,35
2016-11-15,108,50,22,32
2016-11-16,103,31,8,34
2016-11-17,72,62,28,55
2016-11-18,120,55,30,34
2016-11-19,107,24,17,23
2016-11-20,52,19,24,22
2016-11-21,37,37,39,35
2016-11-22,72,46,50,39
2016-11-23,85,53,36,41
2016-11-24,90,50,52,37
2016-11-25,89,63,34,38
2016-11-26,116,45,30,29
2016-11-27,76,61,50,35
2016-11-28,123,42,25,42
2016-11-29,67,47,14,39
2016-11-30,74,50,35,43
2016-12-01,79,53,37,33
2016-12-02,91,53,9,39
2016-12-03,79,44,34,30
2016-12-04,74,30,16,22
2016-12-05,56,21,16,17
2016-12-06,32,41,12,42
2016-12-07,62, , , 
2016-12-17,107,48,37,36
2016-12-18,94,41,46,24
2016-12-19,75,40,5,29
2016-12-20,82,37,28,25
2016-12-21,58,47,41,39
2016-12-22,76,55,31,34
2016-12-23,86,57,46,39
2016-12-24,104,68,64,52
2016-12-25,118,68,71,38
2016-12-26,129,56,43,39
2016-12-27,100,59,38,39
2016-12-28,100,38,40,30
2016-12-29,66,52,24,23
2016-12-30,71,27,19,24
2016-12-31,47,44,42,27
2017-01-01,78,68,58,33
2017-01-02,133,52,34,51
2020-08-04, ,38,47,26
2020-07-24, ,27,74,18
2020-03-27, ,50,38,28
2020-02-08, ,41,47, 
2020-02-17, ,42,30,31
2020-01-01, ,46,20,9
2020-01-20, ,31,11,25
2019-11-26, ,41,38,31
2019-12-03, ,48,25, 
2019-07-01, ,20,36,30
2019-06-21, ,40,57,26
2019-01-01, ,78,71,30
2019-02-24, ,30,33,20
2019-03-03, ,45,73,27
2018-11-09, ,44,41,33
2018-07-02, ,54,48,24
2018-09-11, ,40,37,32
2018-05-08, ,38,12,32
2018-06-08, ,35,53,23
2018-06-24, ,27,13,44
2018-01-08, ,34,17,30
2018-02-03, ,42,34,40
2018-02-09, ,39,21,30
2018-03-07, ,61,52,33
2018-03-21, ,62,68,30
2017-12-05, ,70,32,59
2017-12-19, ,51,53,48
2017-08-12, ,32,47,23
2017-09-10, ,10,20,12
2017-04-04, ,47,31,22
2017-01-23, ,66,55,51
2017-03-06, ,53,52,32
2017-03-30, ,45,49,27
2016-10-28, ,33,20, 
2016-11-03, ,33,8,24
2016-12-16, ,58,33,40
2020-03-19, , ,18,23
2020-03-20, , ,45,27
2020-03-21, , ,52,22
2020-03-22, , ,59,20
2020-03-23, , ,63,31
2020-03-24, , ,59,36
2020-03-25, , ,87,31
2020-03-26, , ,57,33
2020-02-07, , ,23, 
2019-11-25, , ,32,37
2018-11-07, , ,22,38
2018-11-08, , ,39,34
2018-08-25, , ,49,25
2018-08-26, , ,45,19
2018-08-27, , ,41,28
2018-08-28, , ,33,32
2018-08-29, , ,40,34
2018-08-31, , ,54,27
2018-09-01, , ,11,24
2018-09-03, , ,60,27
2018-09-04, , ,50,26
2018-09-05, , ,41,27
2018-09-06, , ,29,30
2018-09-07, , ,45,33
2018-09-08, , ,58,29
2018-09-09, , ,53,18
2018-09-10, , ,54,27
2018-05-21, , ,68,31
2018-05-22, , ,70,33
2018-05-23, , ,78,34
2018-05-24, , ,56,28
2018-05-25, , ,44,26
2018-05-26, , ,60,27
2018-05-27, , ,68,26
2018-05-28, , ,44,37
2018-05-29, , ,46,34
2018-05-30, , ,49,42
2018-05-31, , ,40,31
2018-06-01, , ,58,34
2018-06-02, , ,50,14
2018-06-03, , ,33,14
2018-06-04, , ,45,18
2018-06-05, , ,103,26
2018-06-06, , ,20,32
2018-06-07, , ,85,27
2018-02-08, , ,43,20
2018-03-19, , ,75,30
2018-03-20, , ,88,41
2017-07-31, , ,41,21
2017-08-01, , ,19,29
2017-03-05, , ,43,28
2017-03-13, , ,38,31
2017-03-14, , ,38,31
2017-03-15, , ,27,37
2017-03-16, , ,50,38
2017-03-17, , ,38,35
2017-03-18, , ,45,32
2017-03-19, , ,46,19
2017-03-20, , ,42,25
2017-03-21, , ,36,33
2017-03-22, , ,36,34
2017-03-23, , ,51,43
2017-03-24, , ,52,40
2017-03-25, , ,44,33
2017-03-26, , ,54,29
2017-03-27, , ,59,37
2017-03-28, , ,49,35
2016-12-14, , ,48,49
2016-12-15, , ,26,33
2018-08-30, , , ,22
